id,customer_id,age,income_fcfa,city,country,signup_date,last_purchase_date,gender,segment,product_category,quantity,unit_price_fcfa,total_amount_fcfa,payment_method,email,phone,is_member,latitude,longitude
146,72623,18,370912.0,Saint-Louis,Senegal,2023-02-19,2022-10-30,F,Standard,Transport,3,45481,136443,Card,user72623@example.com,00221866204749,yes,16.839383363479214,-16.540864550996716
147,91734,37,719335.0,Bamako,Senegal,2022-12-18,2025-01-06,,Standard,Travel,3,20078,60234,,user91734@companymail.com,+221123903387,0,12.545666347682943,-12.103316467118217
148,85450,47,632613.0,Saint-Louis,Mali,2025-03-28,2022-10-27,female,Standard,Transport,5,26380,131900,BankTransfer,user85450@gmail.com,+221656345818,1,16.02676609769477,-18.14155609606324
149,32299,45,821676.0,Ziguinchor,Cote dIvoire,2025-03-20,2023-06-14,male,Standard,Travel,3,36422,109266,MobileMoney,user32299@example.com,348531477,yes,14.737555446775893,-17.76660645312223
150,53585,42,308739.0,Dakar,Senegal,2023-06-04,2024-11-03,female,Corporate,Consulting,3,21417,64251,Card,user53585@outlook.com,073106,no,15.245586772571958,-13.768852172814709
151,74044,35,551873.0,Ziguinchor,Cote dIvoire,2023-04-22,2025-08-06,M,Budget,Equipment,4,47776,269481,,user74044@gmail.com,00221339010520,no,16.616665429370283,-17.672762409371387
152,52557,36,324981.0,Abidjan,Mauritania,2024-06-16,2025-03-11,male,Budget,Transport,5,62352,311760,BankTransfer,user52557@companymail.com,00221396915560,True,12.134886613989424,-12.91798425687736
153,59080,18,238559.0,,Senegal,2025-09-14,2022-07-05,male,VIP,Transport,5,31466,157330,BankTransfer,user59080@yahoo.com,011401,yes,16.321189946297185,-15.777515368846524
154,12693,24,439061.0,Bamako,Cote dIvoire,2023-08-02,2024-05-28,male,VIP,Equipment,5,27180,135900,BankTransfer,user12693gmail,00221230437290,no,13.56219029382115,-24.458359409656076
155,79163,38,258718.0,Bamako,Senegal,2024-07-17,2024-03-11,F,Standard,Transport,6,33445,150969,MobileMoney,user79163@outlook.com,00221940484119,1,16.89174690995365,-13.867288757551606
156,35939,26,910036.0,Ziguinchor,Cote dIvoire,2023-02-02,2022-11-10,M,Standard,Equipment,3,28312,84936,Card,user35939@gmail.com,479313389,False,15.36911526907576,-14.661819560640573
157,58925,43,268297.0,Ziguinchor,Mali,2022-10-04,2023-01-21,M,NGO,Transport,1,38141,38141,Card,user58925@yahoo.com,954504,0,14.28094323696589,-14.546002181668364
158,52941,41,559686.0,Dakar,Senegal,2025-06-26,2024-03-03,MALE,Standard,Consulting,4,19131,76524,Cash,user52941@outlook.com,734369,yes,13.519948061818356,-23.132935135635773
159,31834,51,313310.0,Saint-Louis,Cote dIvoire,2023-08-09,2024-06-17,F,Standard,Transport,4,38822,155288,BankTransfer,user31834@gmail.com,00221353727157,1,16.34658998871066,-19.38896988381314
160,28047,46,531384.0,Saint-Louis,Senegal,2023-01-08,2025-05-14,F,Standard,Consulting,3,57943,173829,Cash,user28047@gmail.com,899101450,0,17.221903370961854,-19.166114500670307
161,36105,38,328603.0,Nouakchott,Senegal,2023-07-04,2024-03-05,M,Standard,Consulting,4,10974,43896,MobileMoney,user36105@outlook.com,+221385803153,0,13.634296918279631,-19.923364102681177
162,85766,120,211647.0,Saint-Louis,Mali,2025-05-02,2023-06-07,M,Standard,Transport,6,20976,125856,MobileMoney,user85766@companymail.com,+221200884187,0,12.433986868437206,-12.174232404318184
163,25707,47,601551.0,Kaolack,Senegal,2025-05-26,2022-12-14,female,Standard,Transport,2,29659,59318,MobileMoney,user25707@gmail.com,995654363,True,16.08842208589045,-17.4353035134709
164,31976,29,390723.0,Kaolack,Mali,2024-03-28,2024-02-15,male,Standard,Transport,3,41503,124509,,user31976@outlook.com,984753250,yes,11.802938115932598,-17.50968282788751
165,54262,31,534236.0,Bamako,Senegal,2025-07-23,2024-09-15,male,Corporate,Logistics,5,45685,228425,Cash,user54262@companymail.com,+221 349013793,yes,12.088975124834056,-15.743975069052661
166,33776,34,347909.0,Bamako,Mauritania,2024-12-20,2024-07-10,M,VIP,Logistics,3,44719,134157,MobileMoney,user33776@companymail.com,242746,0,12.574599448944202,-15.692094996331853
167,40080,29,202854.0,Dakar,Mali,2024-10-31,2025-02-11,Unknown,Corporate,Equipment,1,14700,14700,Cash,user40080@outlook.com,472676,yes,13.8690990339225,-27.40467813187749
168,76842,47,861913.0,Kaolack,Senegal,2024-01-02,2025-12-24,M,Budget,Logistics,6,26908,161448,Cash,user76842@gmail.com,+221 759236205,yes,12.02733622156911,-19.33907261144809
169,71373,27,700155.0,Abidjan,Senegal,2023-04-10,2023-01-02,M,Standard ,Transport,1,24196,24196,Card,user71373@gmail.com,+221959253399,no,10.822400181236844,-21.638365733373828
170,16776,50,320240.0,Saint-Louis,Cote dIvoire,2024-06-03,2025-09-12,F,Budget,Transport,3,34218,102654,Cash,user16776@example.com,+221133647698,0,12.429111611325753,-16.19908172053554
171,65016,31,469240.0,Thiès,Mauritania,2025-08-22,2022-08-01,F,VIP,Transport,4,35219,140876,MobileMoney,user65016@yahoo.com,00221809248796,yes,15.984948893145237,-18.266677243002142
172,19474,41,840889.0,Bamako,Cote dIvoire,2024-04-08,2022-12-07,M,NGO,Transport,3,18569,55707,MobileMoney,user19474@companymail.com,00221534433310,1,12.156911855746465,-17.353837306496192
173,68053,37,342073.0,Abidjan,Senegal,2022-07-21,2021-12-25,female,Standard,Travel,7,0,0,Cash,user68053@gmail.com,+221 605312655,yes,14.019460644091659,-23.63555924667157
174,31959,23,375447.0,Dakar,Senegal,2025-08-07,2023-07-12,female,Standard,Travel,6,41966,251796,Cash,user31959@outlook.com,+221509674365,yes,18.593396924731124,-18.329556674071494
175,15530,35,520832.0,Abidjan,Senegal,2023-02-27,2024-04-17,Unknown,Standard,Transport,4,27460,109840,MobileMoney,user15530@outlook.com,00221529348725,no,14.601651739945819,-14.054609244501552
176,13748,39,341652.0,Abidjan,Senegal,2023-12-18,2023-01-10,F,VIP,Logistics,5,32597,162985,BankTransfer,user13748@gmail.com,+221296612656,yes,15.385061979459186,-13.171651550693497
177,23545,34,752577.0,Saint-Louis,Senegal,2023-10-13,2022-12-05,M,NGO,Equipment,6,55363,332178,Card,user23545@yahoo.com,+221 753986418,True,12.807919963496893,-15.2434097413779
178,76199,19,406631.0,Nouakchott,Senegal,2024-01-15,2025-05-21,F,VIP,Transport,3,58880,176640,MobileMoney,user76199@example.com,688946429,True,19.026949707400284,-21.406395880344355
179,44766,55,281132.0,Abidjan,Senegal,2023-11-07,2023-08-22,,Standard,Transport,3,250000,750000,MobileMoney,user44766@yahoo.com,+221851295017,0,13.617411021723141,-13.621794591023628
180,83530,36,648350.0,Abidjan,Mauritania,2022-02-22,2024-05-10,male,Standard,Transport,5,36367,181835,MobileMoney,user83530@outlook..com,+221521509586,yes,14.243790631096966,-15.227993234999952
181,71087,25,226777.0,Bamako,Senegal,2022-08-11,2025-05-28,female,Corporate,Logistics,5,70004,350020,Card,user71087@companymail.com,+221 486856945,no,17.33411735593473,-17.751567102193615
182,78840,54,1507450.0,Dakar,Senegal,2025-02-07,2023-10-23,M,Standard,Travel,8,40746,378263,MobileMoney,user78840@outlook.com,+221138650434,yes,14.336531510292762,-23.47510894352923
183,64384,42,1162985.0,Dakar,Senegal,2022-08-19,2021-11-14,male,Standard,Consulting,7,35222,246554,MobileMoney,user64384@outlook.com,+221237228490,no,14.795777565350429,-14.539215148012447
184,61005,21,612375.0,Saint-Louis,Senegal,2022-11-15,2023-10-26,M,Standard,Transport,5,50752,253760,MobileMoney,user61005@yahoo.com,00221552298069,no,14.13662335842174,-19.176498989950137
185,56576,22,582219.0,Thiès,Cote dIvoire,2023-01-01,2022-07-16,male,Budget,Transport,4,37617,150468,MobileMoney,user56576@yahoo.com,570083259,0,14.150335243885545,-16.361502536835655
186,49353,32,566067.0,Saint-Louis,Senegal,2025-10-10,2025-09-05,,VIP,Equipment,6,43510,261060,Cheque,user49353@outlook.com,00221893846222,yes,15.441004021656182,-17.194818418090012
187,72003,39,335557.0,Abidjan,Senegal,2022-07-29,2023-01-25,MALE,Standard,Equipment,3,32476,97428,,user72003@companymail.com,588705332,no,15.80588637839621,-12.784815046685164
188,93211,42,537879.0,Abidjan,Senegal,2022-10-29,2023-06-24,male,Standard,Consulting,7,37442,262094,Cheque,user93211@outlook.com,109233500,False,13.413503137574866,-17.776100957992526
189,62733,46,258622.0,Bamako,Senegal,2022-09-11,2022-10-08,F,Budget,Consulting,3,40120,120360,MobileMoney,user62733@yahoo.com,658645,no,13.16783908770614,-17.445340770257843
190,75318,41,608830.0,Abidjan,Senegal,2024-03-13,2024-10-15,MALE,Standard,Transport,7,45387,317709,MobileMoney,user75318@yahoo.com,085340674,False,13.481727822284872,-12.664153828564109
191,99474,51,757449.0,Abidjan,Cote dIvoire,2022-12-22,2025-04-02,female,Standard,Equipment,4,29819,119276,Cash,user99474@outlook.com,+221969838322,False,11.897491971600463,-19.374666731250564
192,33664,37,358668.0,Saint-Louis,Cote dIvoire,2023-01-31,2022-01-14,M,Standard,Equipment,3,29493,88479,Card,user33664@companymail.com,927711,no,11.519139482961405,-14.957031445776668
193,77172,26,314878.0,Dakar,Cote dIvoire,2025-05-02,2024-02-25,F,Corporate,Transport,6,11870,71220,MobileMoney,user77172@gmail..com,+221650106511,no,15.294334294449815,-17.99584716863539
194,95616,35,217405.0,Kaolack,Senegal,2022-01-17,2025-12-18,M,Corporate,Equipment,4,30354,121416,MobileMoney,user95616@example.com,+221760336130,0,16.577191606350222,-20.407625886014785
195,36736,34,1079249.0,Bamako,Cote dIvoire,2023-05-27,2023-06-28,F,Standard,Transport,3,46436,139308,Cash,user36736@example..com,00221301192755,yes,16.442090586290433,-17.39651703983738
196,10854,18,330250.0,Saint-Louis,Senegal,2023-12-22,2023-08-26,F,Standard,Transport,3,40559,121677,MobileMoney,user10854@example.com,+221150833824,yes,9.936017453726683,-15.324884659176035
197,48623,28,399416.0,Bamako,Senegal,2023-12-22,2022-08-17,male,Standard,Transport,2,23039,46078,Cash,user48623@gmail.com,+221 209591713,0,14.209869825913477,-13.338870480070465
198,17392,39,538798.0,Dakar,Mali,2022-04-07,2023-08-09,F,VIP,Transport,5,12154,60770,Cheque,user17392@companymail.com,00221812635205,no,12.49581608881488,-12.975918043962952
199,65680,30,533027.0,Bamako,Senegal,2023-10-13,2022-06-11,M,Standard,Transport,3,33291,99873,BankTransfer,user65680@companymail.com,00221694558158,yes,14.987474875641713,-18.284292222676598
200,56717,27,704285.0,Abidjan,Senegal,2022-07-02,2022-05-29,male,Standard,Transport,4,46085,184340,Cash,user56717@gmail.com,560439111,1,13.864352962381236,-20.36174769609664
201,97092,46,358400.0,Bamako,Cote dIvoire,2024-03-04,2024-07-10,Unknown,Standard,Logistics,3,29253,87759,BankTransfer,user97092@example.com,+221356819845,0,15.883823812489176,-18.356216698732435
202,60859,24,227249.0,Nouakchott,Senegal,2024-08-30,2023-12-24,female,Corporate,Logistics,4,17661,70644,BankTransfer,user60859@example.com,+221 296674128,yes,14.661693819197316,-20.944592259990465
203,36309,44,204598.0,Abidjan,Mali,2022-09-01,2024-10-20,F,Standard,Transport,3,27926,83778,Card,user36309@gmail.com,577405681,yes,10.907996210164221,-18.052158598249513
204,97455,19,317887.0,Nouakchott,Senegal,2024-04-02,2023-09-08,,Budget,Transport,1,38914,38914,MobileMoney,user97455@yahoo.com,190412132,yes,12.765828254400919,-18.424995850859275
205,73734,68,254204.0,Nouakchott,Cote dIvoire,2024-10-21,2022-05-22,,Standard,Consulting,3,49909,149727,Card,user73734@companymail.com,162973,no,14.711570229653306,-15.217529387529702
206,80467,32,375057.0,Abidjan,Mauritania,2022-10-29,2022-09-22,M,Standard,Transport,4,31920,127680,MobileMoney,user80467@gmail.com,+221826069158,0,14.880220858462172,-24.017805539743133
207,62662,31,986137.0,Bamako,Cote dIvoire,2024-08-21,2022-08-26,M,Standard,Transport,2,47659,95318,,user62662@gmail.com,033799696,1,11.888646384591995,-19.600823838259917
208,22688,49,358841.0,Dakar,Senegal,2022-03-10,2022-02-04,Unknown,Standard,Travel,3,46329,138987,Card,user22688@example.com,185100,1,11.627080592907756,-19.576554913325744
209,35342,30,358761.0,Saint-Louis,Senegal,2022-11-13,2024-06-13,Unknown,Standard,Equipment,4,20880,83520,Card,user35342@outlook.com,+221380227153,yes,14.812490675146357,-13.838618242775922
210,47157,52,445594.0,Ziguinchor,Senegal,2023-11-12,2024-12-01,MALE,Budget,Travel,2,50008,100016,Cash,user47157@outlook.com,+221548802052,yes,11.892665387898944,-20.74153313220305
211,77863,39,352790.0,Thiès,Senegal,2023-07-04,2022-10-24,,Corporate,Logistics,5,38541,192705,BankTransfer,user77863@yahoo.com,+221547174793,yes,11.362741146998427,-16.720027921053017
212,62083,34,432167.0,Thiès,Senegal,2022-11-30,2022-07-04,male,Standard,Transport,2,20520,41040,Card,user62083@companymail.com,935388,yes,13.809718974737315,-17.784385243259344
213,75733,32,622516.0,Nouakchott,Mali,2025-12-22,2023-02-11,male,VIP,Consulting,6,56130,336780,Card,user75733@gmail.com,481294496,yes,13.723107817322697,-14.270872419490853
214,99045,49,765170.0,Abidjan,Senegal,2022-12-11,2022-11-10,M,Standard,Transport,2,33493,66986,BankTransfer,user99045@gmail.com,+221770020097,no,12.943199045321396,-15.612504406468357
215,44698,38,821536.0,Abidjan,Mauritania,2023-04-26,2022-04-25,M,Standard,Transport,2,11679,23358,MobileMoney,user44698@gmail.com,+221818682009,yes,13.292526086550074,-17.03626880453886
216,90623,40,,Saint-Louis,Senegal,2022-03-22,2022-10-14,F,Standard,Transport,6,26525,159150,MobileMoney,user90623@outlook.com,854117,0,14.727671446444788,-19.064000623764205
217,32671,41,633249.0,Dakar,Senegal,2024-10-27,2022-12-22,female,Budget,Equipment,1,23571,110665,Cheque,user32671@example.com,+221796642666,0,13.259674192640361,-22.957027509329627
218,35184,37,1719751.0,Dakar,Senegal,2024-09-15,2022-06-10,male,NGO,Transport,3,0,0,BankTransfer,user35184@companymail.com,+221122389066,no,14.841394043329679,-16.65874303293778
219,52107,41,282410.0,Thiès,Mauritania,2024-08-12,2022-02-01,,Corporate,Travel,3,29658,88974,Cash,user52107@outlook.com,+221024169969,yes,13.939062927765331,-15.80853060441038
220,96202,34,1578166.0,Dakar,Cote dIvoire,2025-10-26,2025-09-26,F,Standard,Travel,5,31911,159555,MobileMoney,user96202@companymail.com,+221950337106,True,15.03530031077331,-22.124602837423957
221,61663,34,358175.0,Dakar,Cote dIvoire,2023-08-11,2025-10-29,male,Corporate,Logistics,3,31460,94380,Cheque,user61663@yahoo.com,+221711805247,False,16.45641113087329,-21.101082492985647
222,25708,22,379949.0,Nouakchott,Mauritania,2024-10-21,2025-04-23,M,Budget  ,Equipment,5,33830,169150,,user25708@companymail.com,379164,yes,16.37849569078119,-16.64301007988497
223,59811,39,418771.0,Bamako,Senegal,2022-11-07,2022-03-10,F,Standard,Consulting,0,42049,0,Card,user59811@example.com,+221529661091,1,17.276420942132166,-16.38257494137639
224,12811,18,394680.0,Thiès,Senegal,2024-05-15,2024-06-29,Unknown,Standard,Equipment,3,26043,78129,Cash,user12811@outlook.com,+221923725120,True,16.37629379379432,-20.371941930276176
225,66250,38,473784.0,Dakar,Senegal,2024-07-07,2022-03-29,female,Budget,Transport,4,49172,196688,Cash,user66250@companymail.com,+221 561789141,no,15.177115063083608,-19.122194140704114
226,82082,32,317739.0,Kaolack,Mali,2023-06-27,2024-10-03,FEMALE,Standard,Equipment,5,20298,101490,MobileMoney,user82082@gmail..com,653169802,no,13.83313672471971,-22.90946651571128
227,44754,39,740425.0,Dakar,Senegal,2023-02-08,2024-11-14,F,Standard,Logistics,6,42381,254286,MobileMoney,user44754@companymail.com,+221846963417,no,13.92447815436755,-13.268208288560297
228,21411,22,,Nouakchott,Senegal,2022-05-17,2022-03-31,F,Standard,Travel,3,54719,164157,Cheque,user21411@companymail.com,012656436,no,12.944445387128379,-21.299623222105357
229,12911,18,120000000.0,Saint-Louis,Mauritania,2024-03-30,2024-02-24,F,Standard,Logistics,50,32872,1643600,MobileMoney,user12911@companymail.com,00221961752242,no,14.709058582103115,-15.773221826254346
230,77270,31,1125386.0,Saint-Louis,Mauritania,2022-04-08,2021-11-10,F,Standard,Logistics,5,37322,186610,,user77270@yahoo.com,+221178629391,False,16.09477495742387,-17.50488208846014
231,93763,22,363212.0,Saint-Louis,Cote dIvoire,2023-11-26,2024-03-20,,Corporate,Equipment,3,23384,70152,Cash,user93763@outlook.com,+221419561060,0,13.248664794233958,-13.531219141125721
232,18680,18,724787.0,Dakar,Cote dIvoire,2022-04-20,2025-12-21,female,Budget	,Equipment,4,28859,115436,,user18680@outlook.com,164079631,yes,14.625564282672451,-19.776762278324266
233,94896,44,629385.0,Bamako,Mali,2025-08-07,2025-04-27,,Standard,Logistics,1,53812,53812,Card,user94896@gmail.com,615066,no,13.345275542556461,-17.216241868978837
234,93879,54,1738851.0,Bamako,Senegal,2025-03-07,2023-07-04,M,VIP,Transport,8,43982,351856,Card,user93879@gmail.com,394189,1,15.118708660375228,-22.49528072771205
235,81295,25,332403.0,Bamako,Senegal,2023-05-23,2025-05-17,,Standard,Logistics,1,40023,40023,BankTransfer,user81295@yahoo.com,+221828063695,yes,13.6012332321001,-23.215580510819258
236,98614,34,725086.0,Dakar,Mali,2022-06-03,2022-04-25,,Standard,Travel,1,11744,11744,MobileMoney,user98614@companymail.com,763550,no,13.220978857411893,-15.610999248403576
237,21111,31,169634.0,Ziguinchor,Mali,2023-09-20,2024-05-30,,VIP,Equipment,2,26402,52804,Card,user21111@yahoo.com,+221355071434,True,13.340066610135949,-22.755077517209106
238,47504,27,,Ziguinchor,Senegal,2025-08-20,2023-11-13,F,Standard	,Equipment,2,55868,111736,BankTransfer,user47504@example.com,+221979680551,no,15.706657547691133,-18.084652603303592
239,11802,43,300000000.0,,Mauritania,2023-04-24,2024-01-13,F,Standard,Transport,1,39930,128168,Cheque,user11802@companymail.com,598946545,yes,14.50650118933929,-14.36611365608124
240,18155,47,1038096.0,Saint-Louis,Senegal,2022-05-17,2024-04-20,male,Standard,Logistics,2,41427,82854,Cash,user18155@outlook.com,200587,yes,13.843156539999928,-15.159945431715961
241,83656,25,,Saint-Louis,Senegal,2022-02-02,2024-04-29,MALE,VIP,Consulting,6,37047,254715,BankTransfer,user83656@example.com,878381,no,15.22280900509442,-19.39375646384578
242,49384,36,721190.0,Bamako,Mali,2025-09-01,2022-06-14,M,Standard,Equipment,1,27644,27644,Card,user49384@example.com,897670898,no,13.8709675650647,-22.165509409224516
243,57254,50,433249.0,Bamako,Senegal,2023-12-03,2022-11-12,F,Standard,Transport,7,38990,272930,,user57254@yahoo.com,853136082,no,16.953035787371405,-15.871515415033413
244,31918,43,180608.0,Saint-Louis,Senegal,2025-07-08,2024-09-02,,NGO,Travel,4,16637,66548,BankTransfer,user31918@outlook.com,342340899,1,12.752267692613486,-13.373229651419457
245,95981,45,501799.0,Saint-Louis,Senegal,2025-03-21,2024-11-14,F,Standard,Logistics,5,15735,78675,Cheque,user95981@example.com,+221383048242,yes,14.326056974365436,-19.38671423599687
246,70713,51,1254816.0,Kaolack,Cote dIvoire,2024-11-25,2022-12-23,M,Budget,Transport,1,26177,26177,Card,user70713@example.com,+221011867182,yes,11.890469556665998,-19.80993857522135
247,40306,51,229751.0,Abidjan,Senegal,2022-09-15,2022-12-17,F,Standard,Transport,8,37306,298448,Card,user40306@outlook.com,00221108736223,no,14.006251216219813,-18.974705888606994
248,26646,47,421275.0,Saint-Louis,Mali,2024-08-23,2025-04-20,F,VIP,Transport,5,16164,80820,Cash,user26646@outlook.com,+221939271823,yes,11.34072900458674,-15.685173867578651
249,56843,37,120000000.0,Nouakchott,Mali,2022-07-22,2025-04-04,,NGO,Logistics,1,36525,36525,MobileMoney,user56843@companymail.com,+221 922775303,True,16.192633045118253,-13.714447180755261
250,26371,30,339712.0,Kaolack,Senegal,2023-10-18,2023-12-12,Unknown,Standard,Transport,3,23065,69195,Cash,user26371@outlook..com,126334768,yes,16.233007534011158,-21.118820434141565
251,87371,36,1062680.0,Nouakchott,Mauritania,2024-04-05,2024-01-25,male,Standard,Transport,9,0,0,Card,,+221 403558944,1,16.26834034744895,-21.89484542797396
252,12049,29,382349.0,Abidjan,Senegal,2025-10-17,2023-01-06,FEMALE,Standard,Equipment,4,50595,202380,Cash,user12049@example.com,+221525754204,no,14.757744960348935,-10.380011034202655
253,41616,18,1043345.0,Thiès,Mauritania,2022-08-13,2022-11-25,F,VIP,Transport,3,35448,106344,Card,user41616@companymail.com,00221552321767,no,12.940259190579816,-17.931968363670116
254,30932,32,875399.0,Abidjan,Senegal,2022-05-23,2025-01-30,M,Budget,Transport,4,24154,96616,Cash,user30932@example.com,+221 609439218,0,13.099318735928101,-16.64132161292907
255,39855,39,361986.0,Dakar,Mauritania,2023-11-23,2023-10-13,F,Standard,Logistics,5,37242,186210,BankTransfer,user39855@yahoo.com,+221 152246690,no,17.760344110441043,-19.475792521852917
256,71434,5,332849.0,Nouakchott,Senegal,2023-03-11,2024-06-16,F,Standard,Logistics,2,17365,34730,Card,user71434@example.com,+221655122218,0,17.571354207599594,-15.93011307164185
257,82694,33,262867.0,Bamako,Senegal,2023-04-20,2023-04-21,M,VIP,Equipment,6,39588,236589,Card,user82694@outlook.com,+221129536552,no,14.945110313901543,-14.519817375895432
258,53016,33,257423.0,Dakar,Senegal,2023-05-09,2024-12-02,MALE,Standard,Transport,2,48288,96576,BankTransfer,user53016@gmail.com,00221851022740,no,13.668731931839345,-16.50061148528121
259,17400,51,556225.0,Bamako,Senegal,2023-09-29,2022-05-23,Unknown,Corporate,Equipment,6,42941,257646,MobileMoney,user17400@outlook.com,00221649593181,0,17.43724684539702,-12.177425768956695
260,52642,31,444690.0,Nouakchott,Mali,2024-10-02,2024-09-22,F,Budget,Consulting,3,60893,182679,Card,user52642@example.com,102560440,no,13.31099367723038,-18.380233769823274
261,25151,51,309539.0,Dakar,Senegal,2022-02-12,2023-11-20,male,Standard,Transport,2,11739,23478,Cash,user25151@companymail.com,+221900662621,no,15.157698416191813,-18.188647419106125
262,61407,18,177681.0,Ziguinchor,Mali,2022-05-01,2022-09-15,female,VIP,Transport,1,36524,36524,MobileMoney,user61407@outlook.com,392605,0,17.403914610796917,-16.705780946167753
263,76690,51,,Bamako,Senegal,2023-02-04,2023-06-19,MALE,Budget,Transport,3,18878,56634,Card,user76690@companymail.com,+221174296147,False,13.027323000670744,-16.005115063481707
264,14499,51,,Abidjan,Senegal,2022-12-22,2024-09-08,,Standard,Transport,2,32921,65842,MobileMoney,user14499@example.com,+221002265631,no,16.358447171274225,-16.71615821381217
265,16295,46,400242.0,,Cote dIvoire,2024-08-21,2023-03-08,male,Standard,Equipment,3,35019,105057,Card,user16295@outlook.com,+221086921264,no,15.741121591687739,-21.25324508086527
266,69040,18,540257.0,Dakar,Senegal,2024-08-13,2022-01-28,Unknown,Standard,Logistics,1,62358,62358,Card,user69040@companymail.com,816955651,yes,14.620966915536878,-16.462454501413315
267,22183,47,100300.0,Dakar,Mali,2024-03-30,2025-08-27,male,Standard,Transport,4,34283,137132,MobileMoney,user22183@example.com,+221428791033,no,12.713132801733767,-18.522520754410312
268,39299,34,179340.0,Ziguinchor,Mali,2024-04-11,2023-01-07,male,Standard  ,Transport,7,34059,238413,MobileMoney,user39299@gmail.com,+221162660537,no,13.251120479793448,-19.142931042223935
269,22874,18,1784892.0,Saint-Louis,Cote dIvoire,2025-02-13,2024-02-15,M,NGO,Transport,3,47062,141186,BankTransfer,user22874@yahoo.com,+221 723091668,0,15.278902145701316,-17.302553835740266
270,42711,51,332049.0,Nouakchott,Senegal,2024-11-21,2024-06-22,M,Standard,Logistics,1,34366,34366,Cash,user42711@companymail.com,+221 857863353,no,11.853326410237226,-20.284568061987642
271,15539,52,99364.0,Dakar,Mali,2024-03-13,2024-12-16,male,Standard  ,Transport,3,56974,170922,MobileMoney,user15539@gmail.com,+221 777191113,0,14.9614877180365,-20.806173971619693
272,63351,18,188535.0,Bamako,Mauritania,2023-09-26,2022-11-15,F,Standard,Logistics,2,43036,86072,Cash,user63351@outlook.com,436900109,yes,15.782101968123326,-25.24640688001155
273,71267,37,1998052.0,Dakar,Cote dIvoire,2025-02-10,2025-07-01,M,Standard,Transport,50,44942,2247100,MobileMoney,user71267@gmail.com,925950,no,16.6704403456182,-12.158288014470326
274,58354,52,295140.0,Dakar,Senegal,2022-08-25,2024-12-15,female,Standard,Consulting,50,12589,629450,BankTransfer,user58354@yahoo.com,00221465610681,True,-120.0,-250.0
275,12557,50,902038.0,Saint-Louis,Mali,2025-01-07,2022-01-24,M,Budget,Travel,2,58823,117646,Card,user12557@gmail.com,+221252941776,yes,17.332494594322547,-17.750292363918913
276,48360,45,483919.0,Saint-Louis,Cote dIvoire,2023-02-09,2022-06-21,male,Standard,Transport,3,27122,180250,BankTransfer,user48360@yahoo.com,707179364,yes,18.09072698835987,-19.40166971065994
277,92018,18,336389.0,Bamako,Mali,2024-01-14,2024-03-19,male,Standard,Logistics,6,34883,209298,MobileMoney,user92018@outlook.com,+221540298842,no,15.520303135427188,-26.02809684613925
278,12200,44,716598.0,Nouakchott,Senegal,2024-06-19,2022-06-14,MALE,Standard,Travel,3,27168,81504,BankTransfer,user12200@yahoo.com,+221014838205,1,12.623902837150679,-19.58558662866445
279,78497,32,107623.0,Bamako,Senegal,2024-07-29,2023-06-14,F,Standard,Transport,4,22709,90836,MobileMoney,user78497@companymail.com,639432,no,14.043781423279517,-15.25240098850777
280,56975,47,189534.0,Nouakchott,Cote dIvoire,2024-12-07,2025-07-11,M,VIP,Logistics,3,20574,162306,Cash,user56975@gmail.com,+221 594045940,no,14.604805509762985,-14.573477089218393
281,31357,38,334902.0,Abidjan,Senegal,2022-05-27,2025-04-29,male,Budget,Transport,2,36239,72478,Card,user31357@yahoo.com,+221902103149,1,15.240927017461113,-15.473124019190093
282,87505,5,201040.0,Ziguinchor,Cote dIvoire,2022-03-26,2023-09-21,,Standard,Consulting,6,11361,68166,Card,user87505@example.com,+221 909361104,yes,14.743963105287204,-16.924824132742593
283,12869,43,317596.0,Abidjan,Senegal,2025-04-03,2023-09-23,FEMALE,Budget,Transport,4,32086,197191,Cash,user12869@outlook.com,516575,0,15.262330285789233,-13.488377562205862
284,71135,33,751052.0,Bamako,Senegal,2022-01-29,2022-08-21,F,Standard,Travel,4,47693,190772,MobileMoney,,164023160,yes,14.518506485321753,-18.38561166626562
285,60108,35,487129.0,Dakar,Senegal,2023-06-27,2023-12-25,F,Standard,Equipment,3,42583,127749,MobileMoney,user60108@companymail.com,+221 814324501,no,15.230214189024485,-14.144433251596915
286,48467,28,999863.0,Bamako,Cote dIvoire,2025-10-26,2023-05-08,,Standard,Equipment,6,40189,241134,Cheque,user48467@companymail.com,00221773586112,1,13.778953157677371,-18.553747331160636
287,33328,18,505968.0,Dakar,Mauritania,2024-02-28,2024-12-02,M,Standard,Equipment,3,24255,72765,Card,user33328@yahoo.com,+221828974926,0,14.023626566035063,-20.043423926633285
288,96831,42,816253.0,Ziguinchor,Cote dIvoire,2023-02-08,2023-05-27,male,VIP,Logistics,3,15967,47901,MobileMoney,user96831@outlook.com,524673,0,13.547949659046663,-20.417138941267563
289,13987,25,,Bamako,Mali,2024-04-10,2024-05-16,,Standard  ,Transport,3,47502,142506,BankTransfer,user13987@gmail.com,127065,0,18.53451906900814,-20.593489263518858
290,68871,33,315792.0,Dakar,Senegal,2024-12-22,2023-09-26,M,Standard ,Travel,1,29612,29612,BankTransfer,user68871@outlook.com,841266,no,17.627801572348645,-15.422795913592543
